Writing this to a file.
NOT jumping at x:256, y:228, r:256, startY:0 collision
jumping at x:472, y:180, r:472
jumping at x:472, y:176, r:472
jumping at x:472, y:172, r:472
jumping at x:472, y:169, r:472
jumping at x:472, y:166, r:472
jumping at x:472, y:164, r:472
jumping at x:472, y:162, r:472
jumping at x:472, y:161, r:472
jumping at x:472, y:160, r:472
jumping at x:472, y:160, r:472
jumping at x:472, y:160, r:472and jumpAngle > 90 1

jumping at x:472, y:160, r:472and jumpAngle > 90 1

jumping at x:472, y:161, r:472and jumpAngle > 90 1

jumping at x:472, y:162, r:472and jumpAngle > 90 1

jumping at x:472, y:164, r:472and jumpAngle > 90 1

jumping at x:472, y:166, r:472and jumpAngle > 90 1

jumping at x:472, y:169, r:472and jumpAngle > 90 1

jumping at x:472, y:172, r:472and jumpAngle > 90 1

jumping at x:472, y:176, r:472and jumpAngle > 90 1

jumping at x:472, y:180, r:472and jumpAngle > 90 1

jumping at x:472, y:184, r:472and jumpAngle > 90 1

jumping at x:472, y:189, r:472and jumpAngle > 90 1

jumping at x:472, y:194, r:472and jumpAngle > 90 1

jumping at x:472, y:199, r:472and jumpAngle > 90 1

jumping at x:472, y:205, r:472and jumpAngle > 90 1

jumping at x:472, y:210, r:472and jumpAngle > 90 1

jumping at x:472, y:216, r:472and jumpAngle > 90 1

jumping at x:472, y:223, r:472and jumpAngle > 90 1

jumping at x:472, y:229, r:472and jumpAngle > 90 1

jumping at x:472, y:236, r:472and jumpAngle > 90 1

jumping at x:472, y:242, r:472and jumpAngle > 90 1

jumping at x:472, y:249, r:472and jumpAngle > 90 1

jumping with 180 angle at x:472, y:249, r:472
NOT jumping at x:472, y:253, r:472, startY:256
NOT jumping at x:472, y:257, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:472, y:260, r:472, startY:256 collision
NOT jumping at x:474, y:260, r:474, startY:256 collision
NOT jumping at x:476, y:260, r:476, startY:256 collision
NOT jumping at x:478, y:260, r:478, startY:256 collision
NOT jumping at x:480, y:260, r:480, startY:256
NOT jumping at x:480, y:264, r:480, startY:256
NOT jumping at x:480, y:268, r:480, startY:256
NOT jumping at x:480, y:272, r:480, startY:256
NOT jumping at x:480, y:276, r:480, startY:256
NOT jumping at x:480, y:280, r:480, startY:256
NOT jumping at x:480, y:284, r:480, startY:256
NOT jumping at x:480, y:288, r:480, startY:256
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
NOT jumping at x:480, y:292, r:480, startY:256 collision
